2026-05-22 20:50:18,879,epoch=87,loss=0.706623,psnr=10.1073,ssim=0.4350
2026-05-22 20:50:44,114,epoch=88,loss=0.734879,psnr=10.2249,ssim=0.4310
2026-05-22 20:51:09,502,epoch=89,loss=0.709684,psnr=10.1264,ssim=0.4339
2026-05-22 20:51:34,759,epoch=90,loss=0.708297,psnr=10.2266,ssim=0.4316
2026-05-22 20:52:00,706,epoch=91,loss=0.730614,psnr=10.2610,ssim=0.4328
2026-05-22 20:52:25,548,epoch=92,loss=0.724930,psnr=10.2111,ssim=0.4332
2026-05-22 20:52:50,302,epoch=93,loss=0.702793,psnr=10.2185,ssim=0.4325
2026-05-22 20:53:15,045,epoch=94,loss=0.699444,psnr=10.2068,ssim=0.4336
2026-05-22 20:53:39,852,epoch=95,loss=0.683605,psnr=10.2062,ssim=0.4354
2026-05-22 20:54:04,773,epoch=96,loss=0.695094,psnr=10.2772,ssim=0.4352
2026-05-22 20:54:29,539,epoch=97,loss=0.681371,psnr=10.3000,ssim=0.4341
2026-05-22 20:54:54,521,epoch=98,loss=0.696125,psnr=10.2531,ssim=0.4331
2026-05-22 20:55:19,578,epoch=99,loss=0.684763,psnr=10.2381,ssim=0.4358
2026-05-22 20:55:44,738,epoch=100,loss=0.676403,psnr=10.2622,ssim=0.4333
2026-05-22 20:56:10,703,epoch=101,loss=0.664673,psnr=10.2684,ssim=0.4381
2026-05-22 20:56:35,462,epoch=102,loss=0.680168,psnr=10.2658,ssim=0.4362
2026-05-22 20:57:00,256,epoch=103,loss=0.688567,psnr=10.3168,ssim=0.4370
2026-05-22 20:57:25,164,epoch=104,loss=0.702395,psnr=10.3551,ssim=0.4376
2026-05-22 20:57:50,271,epoch=105,loss=0.678924,psnr=10.3055,ssim=0.4385
2026-05-22 20:58:15,480,epoch=106,loss=0.661687,psnr=10.3615,ssim=0.4380
2026-05-22 20:58:40,576,epoch=107,loss=0.655413,psnr=10.3167,ssim=0.4392
2026-05-22 20:59:05,600,epoch=108,loss=0.651008,psnr=10.2636,ssim=0.4384
2026-05-22 20:59:30,698,epoch=109,loss=0.648231,psnr=10.3049,ssim=0.4399
2026-05-22 20:59:55,704,epoch=110,loss=0.661801,psnr=10.4257,ssim=0.4380
2026-05-22 21:00:21,600,epoch=111,loss=0.644388,psnr=10.3338,ssim=0.4395
2026-05-22 21:00:46,412,epoch=112,loss=0.647410,psnr=10.3198,ssim=0.4397
2026-05-22 21:01:11,141,epoch=113,loss=0.650637,psnr=10.4191,ssim=0.4379
2026-05-22 21:01:35,863,epoch=114,loss=0.629700,psnr=10.2862,ssim=0.4404
2026-05-22 21:02:00,938,epoch=115,loss=0.646693,psnr=10.3763,ssim=0.4399
2026-05-22 21:02:26,223,epoch=116,loss=0.635544,psnr=10.3772,ssim=0.4404
2026-05-22 21:02:51,402,epoch=117,loss=0.651396,psnr=10.3782,ssim=0.4395
2026-05-22 21:03:16,677,epoch=118,loss=0.637509,psnr=10.4516,ssim=0.4385
2026-05-22 21:03:42,001,epoch=119,loss=0.638383,psnr=10.5000,ssim=0.4362
2026-05-22 21:04:07,195,epoch=120,loss=0.628491,psnr=10.4118,ssim=0.4394
